leto,drzava,starostna skupina,spol,zadnji e-nakup,odstotek
2015,Avstrija,16-24,ženske,v zadnjih 12. mesecih,77
2015,Avstrija,25-54,moški,v zadnjih 12. mesecih,69
2015,Avstrija,25-54,ženske,v zadnjih 12. mesecih,65
2015,Avstrija,55-74,moški,v zadnjih 12. mesecih,38
2015,Avstrija,55-74,ženske,v zadnjih 12. mesecih,20
2015,Poljska,skupaj,skupaj,v zadnjih 12. mesecih,37
2015,Poljska,16-24,skupaj,v zadnjih 12. mesecih,58
2015,Poljska,25-54,skupaj,v zadnjih 12. mesecih,48
2015,Poljska,55-74,skupaj,v zadnjih 12. mesecih,12
2015,Poljska,16-24,moški,v zadnjih 12. mesecih,62
2015,Poljska,16-24,ženske,v zadnjih 12. mesecih,53
2015,Poljska,25-54,moški,v zadnjih 12. mesecih,49
2015,Poljska,25-54,ženske,v zadnjih 12. mesecih,47
2015,Poljska,55-74,moški,v zadnjih 12. mesecih,15
2015,Poljska,55-74,ženske,v zadnjih 12. mesecih,10
2015,Portugalska,skupaj,skupaj,v zadnjih 12. mesecih,31
2015,Portugalska,16-24,skupaj,v zadnjih 12. mesecih,53
2015,Portugalska,25-54,skupaj,v zadnjih 12. mesecih,39
2015,Portugalska,55-74,skupaj,v zadnjih 12. mesecih,7
2015,Portugalska,16-24,moški,v zadnjih 12. mesecih,58
2015,Portugalska,16-24,ženske,v zadnjih 12. mesecih,48
2015,Portugalska,25-54,moški,v zadnjih 12. mesecih,43
2015,Portugalska,25-54,ženske,v zadnjih 12. mesecih,36
2015,Portugalska,55-74,moški,v zadnjih 12. mesecih,10
2015,Portugalska,55-74,ženske,v zadnjih 12. mesecih,4
2015,Romunija,skupaj,skupaj,v zadnjih 12. mesecih,11
2015,Romunija,16-24,skupaj,v zadnjih 12. mesecih,19
2015,Romunija,25-54,skupaj,v zadnjih 12. mesecih,13
2015,Romunija,55-74,skupaj,v zadnjih 12. mesecih,2
2015,Romunija,16-24,moški,v zadnjih 12. mesecih,20
2015,Romunija,16-24,ženske,v zadnjih 12. mesecih,18
2015,Romunija,25-54,moški,v zadnjih 12. mesecih,13
2015,Romunija,25-54,ženske,v zadnjih 12. mesecih,13
2015,Romunija,55-74,moški,v zadnjih 12. mesecih,3
2015,Romunija,55-74,ženske,v zadnjih 12. mesecih,2
2015,Slovenija,skupaj,skupaj,v zadnjih 12. mesecih,39
2015,Slovenija,16-24,skupaj,v zadnjih 12. mesecih,61
2015,Slovenija,25-54,skupaj,v zadnjih 12. mesecih,49
2015,Slovenija,55-74,skupaj,v zadnjih 12. mesecih,13
2015,Slovenija,16-24,moški,v zadnjih 12. mesecih,65
2015,Slovenija,16-24,ženske,v zadnjih 12. mesecih,57
2015,Slovenija,25-54,moški,v zadnjih 12. mesecih,52
2015,Slovenija,25-54,ženske,v zadnjih 12. mesecih,45
2015,Slovenija,55-74,moški,v zadnjih 12. mesecih,14
2015,Slovenija,55-74,ženske,v zadnjih 12. mesecih,11
2015,Slovaška,skupaj,skupaj,v zadnjih 12. mesecih,50
2015,Slovaška,16-24,skupaj,v zadnjih 12. mesecih,67
2015,Slovaška,25-54,skupaj,v zadnjih 12. mesecih,61
2015,Slovaška,55-74,skupaj,v zadnjih 12. mesecih,17
2015,Slovaška,16-24,moški,v zadnjih 12. mesecih,67
2015,Slovaška,16-24,ženske,v zadnjih 12. mesecih,67
2015,Slovaška,25-54,moški,v zadnjih 12. mesecih,58
2015,Slovaška,25-54,ženske,v zadnjih 12. mesecih,64
2015,Slovaška,55-74,moški,v zadnjih 12. mesecih,18
2015,Slovaška,55-74,ženske,v zadnjih 12. mesecih,15
2015,Finska,skupaj,skupaj,v zadnjih 12. mesecih,69
2015,Finska,16-24,skupaj,v zadnjih 12. mesecih,87
2015,Finska,25-54,skupaj,v zadnjih 12. mesecih,83
2015,Finska,55-74,skupaj,v zadnjih 12. mesecih,41
2015,Finska,16-24,moški,v zadnjih 12. mesecih,89
2015,Finska,16-24,ženske,v zadnjih 12. mesecih,85
2015,Finska,25-54,moški,v zadnjih 12. mesecih,81
2015,Finska,25-54,ženske,v zadnjih 12. mesecih,85
2015,Finska,55-74,moški,v zadnjih 12. mesecih,43
2015,Finska,55-74,ženske,v zadnjih 12. mesecih,40
2015,Švedska,skupaj,skupaj,v zadnjih 12. mesecih,71
2015,Švedska,16-24,skupaj,v zadnjih 12. mesecih,79
2015,Švedska,25-54,skupaj,v zadnjih 12. mesecih,81
2015,Švedska,55-74,skupaj,v zadnjih 12. mesecih,51
2015,Švedska,16-24,moški,v zadnjih 12. mesecih,68
2015,Švedska,16-24,ženske,v zadnjih 12. mesecih,90
2015,Švedska,25-54,moški,v zadnjih 12. mesecih,79
2015,Švedska,25-54,ženske,v zadnjih 12. mesecih,82
2015,Švedska,55-74,moški,v zadnjih 12. mesecih,56
2015,Švedska,55-74,ženske,v zadnjih 12. mesecih,46
2015,EU28,skupaj,skupaj,pred več kot letom ali nikoli,30
2015,EU28,16-24,skupaj,pred več kot letom ali nikoli,32
2015,EU28,25-54,skupaj,pred več kot letom ali nikoli,30
2015,EU28,55-74,skupaj,pred več kot letom ali nikoli,30
2015,EU28,16-24,moški,pred več kot letom ali nikoli,32
2015,EU28,16-24,ženske,pred več kot letom ali nikoli,32
2015,EU28,25-54,moški,pred več kot letom ali nikoli,30
2015,EU28,25-54,ženske,pred več kot letom ali nikoli,30
2015,EU28,55-74,moški,pred več kot letom ali nikoli,30
2015,EU28,55-74,ženske,pred več kot letom ali nikoli,30
2015,Belgija,skupaj,skupaj,pred več kot letom ali nikoli,32
2015,Belgija,16-24,skupaj,pred več kot letom ali nikoli,32
2015,Belgija,25-54,skupaj,pred več kot letom ali nikoli,29
2015,Belgija,55-74,skupaj,pred več kot letom ali nikoli,37
2015,Belgija,16-24,moški,pred več kot letom ali nikoli,30
2015,Belgija,16-24,ženske,pred več kot letom ali nikoli,34
2015,Belgija,25-54,moški,pred več kot letom ali nikoli,31
2015,Belgija,25-54,ženske,pred več kot letom ali nikoli,28
2015,Belgija,55-74,moški,pred več kot letom ali nikoli,35
2015,Belgija,55-74,ženske,pred več kot letom ali nikoli,39
2015,Bolgarija,skupaj,skupaj,pred več kot letom ali nikoli,47
2015,Bolgarija,16-24,skupaj,pred več kot letom ali nikoli,55
2015,Bolgarija,25-54,skupaj,pred več kot letom ali nikoli,55
2015,Bolgarija,55-74,skupaj,pred več kot letom ali nikoli,30
2015,Bolgarija,16-24,moški,pred več kot letom ali nikoli,55
2015,Bolgarija,16-24,ženske,pred več kot letom ali nikoli,55
2015,Bolgarija,25-54,moški,pred več kot letom ali nikoli,56
2015,Bolgarija,25-54,ženske,pred več kot letom ali nikoli,54
2015,Bolgarija,55-74,moški,pred več kot letom ali nikoli,31
2015,Bolgarija,55-74,ženske,pred več kot letom ali nikoli,29
2015,Češka,skupaj,skupaj,pred več kot letom ali nikoli,41
2015,Češka,16-24,skupaj,pred več kot letom ali nikoli,36
2015,Češka,25-54,skupaj,pred več kot letom ali nikoli,38
2015,Češka,55-74,skupaj,pred več kot letom ali nikoli,46
2015,Češka,16-24,moški,pred več kot letom ali nikoli,36
2015,Češka,16-24,ženske,pred več kot letom ali nikoli,36
2015,Češka,25-54,moški,pred več kot letom ali nikoli,39
2015,Češka,25-54,ženske,pred več kot letom ali nikoli,38
2015,Češka,55-74,moški,pred več kot letom ali nikoli,48
2015,Češka,55-74,ženske,pred več kot letom ali nikoli,45
2015,Danska,skupaj,skupaj,pred več kot letom ali nikoli,15
2015,Danska,16-24,skupaj,pred več kot letom ali nikoli,9
2015,Danska,25-54,skupaj,pred več kot letom ali nikoli,10
2015,Danska,55-74,skupaj,pred več kot letom ali nikoli,27
2015,Danska,16-24,moški,pred več kot letom ali nikoli,9
2015,Danska,16-24,ženske,pred več kot letom ali nikoli,8
2015,Danska,25-54,moški,pred več kot letom ali nikoli,11
2015,Danska,25-54,ženske,pred več kot letom ali nikoli,10
2015,Danska,55-74,moški,pred več kot letom ali nikoli,25
2015,Danska,55-74,ženske,pred več kot letom ali nikoli,29
2015,Nemčija,skupaj,skupaj,pred več kot letom ali nikoli,17
2015,Nemčija,16-24,skupaj,pred več kot letom ali nikoli,19
2015,Nemčija,25-54,skupaj,pred več kot letom ali nikoli,12
2015,Nemčija,55-74,skupaj,pred več kot letom ali nikoli,25
2015,Nemčija,16-24,moški,pred več kot letom ali nikoli,20
2015,Nemčija,16-24,ženske,pred več kot letom ali nikoli,18
2015,Nemčija,25-54,moški,pred več kot letom ali nikoli,14
2015,Nemčija,25-54,ženske,pred več kot letom ali nikoli,11
2015,Nemčija,55-74,moški,pred več kot letom ali nikoli,24
2015,Nemčija,55-74,ženske,pred več kot letom ali nikoli,26
2015,Estonija,skupaj,skupaj,pred več kot letom ali nikoli,32
2015,Estonija,16-24,skupaj,pred več kot letom ali nikoli,24
2015,Estonija,25-54,skupaj,pred več kot letom ali nikoli,26
2015,Estonija,55-74,skupaj,pred več kot letom ali nikoli,46
2015,Estonija,16-24,moški,pred več kot letom ali nikoli,28
2015,Estonija,16-24,ženske,pred več kot letom ali nikoli,20
2015,Estonija,25-54,moški,pred več kot letom ali nikoli,30
2015,Estonija,25-54,ženske,pred več kot letom ali nikoli,22
2015,Estonija,55-74,moški,pred več kot letom ali nikoli,44
2015,Estonija,55-74,ženske,pred več kot letom ali nikoli,48
2015,Irska,skupaj,skupaj,pred več kot letom ali nikoli,32
2015,Irska,16-24,skupaj,pred več kot letom ali nikoli,29
2015,Irska,25-54,skupaj,pred več kot letom ali nikoli,32
2015,Irska,55-74,skupaj,pred več kot letom ali nikoli,34
2015,Irska,16-24,moški,pred več kot letom ali nikoli,26
2015,Irska,16-24,ženske,pred več kot letom ali nikoli,32
2015,Irska,25-54,moški,pred več kot letom ali nikoli,33
2015,Irska,25-54,ženske,pred več kot letom ali nikoli,30
2015,Irska,55-74,moški,pred več kot letom ali nikoli,32
2015,Irska,55-74,ženske,pred več kot letom ali nikoli,36
2015,Grčija,skupaj,skupaj,pred več kot letom ali nikoli,38
2015,Grčija,16-24,skupaj,pred več kot letom ali nikoli,51
2015,Grčija,25-54,skupaj,pred več kot letom ali nikoli,44
2015,Grčija,55-74,skupaj,pred več kot letom ali nikoli,22
2015,Grčija,16-24,moški,pred več kot letom ali nikoli,41
2015,Grčija,16-24,ženske,pred več kot letom ali nikoli,61
2015,Grčija,25-54,moški,pred več kot letom ali nikoli,42
2015,Grčija,25-54,ženske,pred več kot letom ali nikoli,46
2015,Grčija,55-74,moški,pred več kot letom ali nikoli,23
2015,Grčija,55-74,ženske,pred več kot letom ali nikoli,22
2015,Španija,skupaj,skupaj,pred več kot letom ali nikoli,39
2015,Španija,16-24,skupaj,pred več kot letom ali nikoli,45
2015,Španija,25-54,skupaj,pred več kot letom ali nikoli,40
2015,Španija,55-74,skupaj,pred več kot letom ali nikoli,33
2015,Španija,16-24,moški,pred več kot letom ali nikoli,45
2015,Španija,16-24,ženske,pred več kot letom ali nikoli,46
2015,Španija,25-54,moški,pred več kot letom ali nikoli,38
2015,Španija,25-54,ženske,pred več kot letom ali nikoli,42
2015,Španija,55-74,moški,pred več kot letom ali nikoli,33
2015,Španija,55-74,ženske,pred več kot letom ali nikoli,33
2015,Francija,skupaj,skupaj,pred več kot letom ali nikoli,25
2015,Francija,16-24,skupaj,pred več kot letom ali nikoli,23
2015,Francija,25-54,skupaj,pred več kot letom ali nikoli,22
2015,Francija,55-74,skupaj,pred več kot letom ali nikoli,30
2015,Francija,16-24,moški,pred več kot letom ali nikoli,25
2015,Francija,16-24,ženske,pred več kot letom ali nikoli,22
2015,Francija,25-54,moški,pred več kot letom ali nikoli,23
2015,Francija,25-54,ženske,pred več kot letom ali nikoli,21
2015,Francija,55-74,moški,pred več kot letom ali nikoli,28
2015,Francija,55-74,ženske,pred več kot letom ali nikoli,31
2015,Hrvaška,skupaj,skupaj,pred več kot letom ali nikoli,42
2015,Hrvaška,16-24,skupaj,pred več kot letom ali nikoli,39
2015,Hrvaška,25-54,skupaj,pred več kot letom ali nikoli,48
2015,Hrvaška,55-74,skupaj,pred več kot letom ali nikoli,35
2015,Hrvaška,16-24,moški,pred več kot letom ali nikoli,39
2015,Hrvaška,16-24,ženske,pred več kot letom ali nikoli,39
2015,Hrvaška,25-54,moški,pred več kot letom ali nikoli,46
2015,Hrvaška,25-54,ženske,pred več kot letom ali nikoli,50
2015,Hrvaška,55-74,moški,pred več kot letom ali nikoli,42
2015,Hrvaška,55-74,ženske,pred več kot letom ali nikoli,29
2015,Italija,skupaj,skupaj,pred več kot letom ali nikoli,44
2015,Italija,16-24,skupaj,pred več kot letom ali nikoli,58
2015,Italija,25-54,skupaj,pred več kot letom ali nikoli,48
2015,Italija,55-74,skupaj,pred več kot letom ali nikoli,31
2015,Italija,16-24,moški,pred več kot letom ali nikoli,57
2015,Italija,16-24,ženske,pred več kot letom ali nikoli,59
2015,Italija,25-54,moški,pred več kot letom ali nikoli,45
2015,Italija,25-54,ženske,pred več kot letom ali nikoli,51
2015,Italija,55-74,moški,pred več kot letom ali nikoli,35
2015,Italija,55-74,ženske,pred več kot letom ali nikoli,28
2015,Ciper,skupaj,skupaj,pred več kot letom ali nikoli,51
2015,Ciper,16-24,skupaj,pred več kot letom ali nikoli,65
2015,Ciper,25-54,skupaj,pred več kot letom ali nikoli,55
2015,Ciper,55-74,skupaj,pred več kot letom ali nikoli,30
2015,Ciper,16-24,moški,pred več kot letom ali nikoli,65
2015,Ciper,16-24,ženske,pred več kot letom ali nikoli,66
2015,Ciper,25-54,moški,pred več kot letom ali nikoli,54
2015,Ciper,25-54,ženske,pred več kot letom ali nikoli,57
2015,Ciper,55-74,moški,pred več kot letom ali nikoli,33
2015,Ciper,55-74,ženske,pred več kot letom ali nikoli,28
2015,Latvija,skupaj,skupaj,pred več kot letom ali nikoli,44
2015,Latvija,16-24,skupaj,pred več kot letom ali nikoli,45
2015,Latvija,25-54,skupaj,pred več kot letom ali nikoli,42
2015,Latvija,55-74,skupaj,pred več kot letom ali nikoli,46
2015,Latvija,16-24,moški,pred več kot letom ali nikoli,49
2015,Latvija,16-24,ženske,pred več kot letom ali nikoli,41
2015,Latvija,25-54,moški,pred več kot letom ali nikoli,47
2015,Latvija,25-54,ženske,pred več kot letom ali nikoli,38
2015,Latvija,55-74,moški,pred več kot letom ali nikoli,46
2015,Latvija,55-74,ženske,pred več kot letom ali nikoli,45
2015,Litva,skupaj,skupaj,pred več kot letom ali nikoli,44
2015,Litva,16-24,skupaj,pred več kot letom ali nikoli,49
2015,Litva,25-54,skupaj,pred več kot letom ali nikoli,46
2015,Litva,55-74,skupaj,pred več kot letom ali nikoli,37
2015,Litva,16-24,moški,pred več kot letom ali nikoli,55
2015,Litva,16-24,ženske,pred več kot letom ali nikoli,42
2015,Litva,25-54,moški,pred več kot letom ali nikoli,47
2015,Litva,25-54,ženske,pred več kot letom ali nikoli,45
2015,Litva,55-74,moški,pred več kot letom ali nikoli,37
2015,Litva,55-74,ženske,pred več kot letom ali nikoli,37
2015,Luksemburg,skupaj,skupaj,pred več kot letom ali nikoli,20
2015,Luksemburg,16-24,skupaj,pred več kot letom ali nikoli,23
2015,Luksemburg,25-54,skupaj,pred več kot letom ali nikoli,15
2015,Luksemburg,55-74,skupaj,pred več kot letom ali nikoli,28
2015,Luksemburg,16-24,moški,pred več kot letom ali nikoli,19
2015,Luksemburg,16-24,ženske,pred več kot letom ali nikoli,26
2015,Luksemburg,25-54,moški,pred več kot letom ali nikoli,13
2015,Luksemburg,25-54,ženske,pred več kot letom ali nikoli,17
2015,Luksemburg,55-74,moški,pred več kot letom ali nikoli,27
2015,Luksemburg,55-74,ženske,pred več kot letom ali nikoli,29
2015,Madžarska,skupaj,skupaj,pred več kot letom ali nikoli,43
2015,Madžarska,16-24,skupaj,pred več kot letom ali nikoli,49
2015,Madžarska,25-54,skupaj,pred več kot letom ali nikoli,44
2015,Madžarska,55-74,skupaj,pred več kot letom ali nikoli,40
2015,Madžarska,16-24,moški,pred več kot letom ali nikoli,46
2015,Madžarska,16-24,ženske,pred več kot letom ali nikoli,52
2015,Madžarska,25-54,moški,pred več kot letom ali nikoli,40
2015,Madžarska,25-54,ženske,pred več kot letom ali nikoli,47
2015,Madžarska,55-74,moški,pred več kot letom ali nikoli,39
2015,Madžarska,55-74,ženske,pred več kot letom ali nikoli,40
2015,Malta,skupaj,skupaj,pred več kot letom ali nikoli,27
2015,Malta,16-24,skupaj,pred več kot letom ali nikoli,16
2015,Malta,25-54,skupaj,pred več kot letom ali nikoli,28
2015,Malta,55-74,skupaj,pred več kot letom ali nikoli,32
2015,Malta,16-24,moški,pred več kot letom ali nikoli,23
2015,Malta,16-24,ženske,pred več kot letom ali nikoli,10
2015,Malta,25-54,moški,pred več kot letom ali nikoli,23
2015,Malta,25-54,ženske,pred več kot letom ali nikoli,33
2015,Malta,55-74,moški,pred več kot letom ali nikoli,32
2015,Malta,55-74,ženske,pred več kot letom ali nikoli,31
2015,Nizozemska,skupaj,skupaj,pred več kot letom ali nikoli,17
2015,Nizozemska,16-24,skupaj,pred več kot letom ali nikoli,14
2015,Nizozemska,25-54,skupaj,pred več kot letom ali nikoli,13
2015,Nizozemska,55-74,skupaj,pred več kot letom ali nikoli,27
2015,Nizozemska,16-24,moški,pred več kot letom ali nikoli,13
2015,Nizozemska,16-24,ženske,pred več kot letom ali nikoli,14
2015,Nizozemska,25-54,moški,pred več kot letom ali nikoli,14
2015,Nizozemska,25-54,ženske,pred več kot letom ali nikoli,12
2015,Nizozemska,55-74,moški,pred več kot letom ali nikoli,21
2015,Nizozemska,55-74,ženske,pred več kot letom ali nikoli,32
2015,Avstrija,skupaj,skupaj,pred več kot letom ali nikoli,29
2015,Avstrija,16-24,skupaj,pred več kot letom ali nikoli,19
2015,Avstrija,25-54,skupaj,pred več kot letom ali nikoli,28
2015,Avstrija,55-74,skupaj,pred več kot letom ali nikoli,36
2015,Avstrija,16-24,moški,pred več kot letom ali nikoli,16
2015,Avstrija,16-24,ženske,pred več kot letom ali nikoli,23
2015,Avstrija,25-54,moški,pred več kot letom ali nikoli,27
2015,Avstrija,25-54,ženske,pred več kot letom ali nikoli,28
2015,Avstrija,55-74,moški,pred več kot letom ali nikoli,37
2015,Avstrija,55-74,ženske,pred več kot letom ali nikoli,34
2015,Poljska,skupaj,skupaj,pred več kot letom ali nikoli,36
2015,Poljska,16-24,skupaj,pred več kot letom ali nikoli,41
2015,Poljska,25-54,skupaj,pred več kot letom ali nikoli,38
2015,Poljska,55-74,skupaj,pred več kot letom ali nikoli,30
2015,Poljska,16-24,moški,pred več kot letom ali nikoli,37
2015,Poljska,16-24,ženske,pred več kot letom ali nikoli,46
2015,Poljska,25-54,moški,pred več kot letom ali nikoli,37
2015,Poljska,25-54,ženske,pred več kot letom ali nikoli,40
2015,Poljska,55-74,moški,pred več kot letom ali nikoli,29
2015,Poljska,55-74,ženske,pred več kot letom ali nikoli,32
2015,Portugalska,skupaj,skupaj,pred več kot letom ali nikoli,41
2015,Portugalska,16-24,skupaj,pred več kot letom ali nikoli,46
2015,Portugalska,25-54,skupaj,pred več kot letom ali nikoli,44
2015,Portugalska,55-74,skupaj,pred več kot letom ali nikoli,34
2015,Portugalska,16-24,moški,pred več kot letom ali nikoli,42
2015,Portugalska,16-24,ženske,pred več kot letom ali nikoli,51
2015,Portugalska,25-54,moški,pred več kot letom ali nikoli,43
2015,Portugalska,25-54,ženske,pred več kot letom ali nikoli,46
2015,Portugalska,55-74,moški,pred več kot letom ali nikoli,36
2015,Portugalska,55-74,ženske,pred več kot letom ali nikoli,32
2015,Romunija,skupaj,skupaj,pred več kot letom ali nikoli,57
2015,Romunija,16-24,skupaj,pred več kot letom ali nikoli,73
2015,Romunija,25-54,skupaj,pred več kot letom ali nikoli,66
2015,Romunija,55-74,skupaj,pred več kot letom ali nikoli,34
2015,Romunija,16-24,moški,pred več kot letom ali nikoli,72
2015,Romunija,16-24,ženske,pred več kot letom ali nikoli,74
2015,Romunija,25-54,moški,pred več kot letom ali nikoli,66
2015,Romunija,25-54,ženske,pred več kot letom ali nikoli,66
2015,Romunija,55-74,moški,pred več kot letom ali nikoli,36
2015,Romunija,55-74,ženske,pred več kot letom ali nikoli,32
2015,Slovenija,skupaj,skupaj,pred več kot letom ali nikoli,39
2015,Slovenija,16-24,skupaj,pred več kot letom ali nikoli,39
2015,Slovenija,25-54,skupaj,pred več kot letom ali nikoli,42
2015,Slovenija,55-74,skupaj,pred več kot letom ali nikoli,33
2015,Slovenija,16-24,moški,pred več kot letom ali nikoli,35
2015,Slovenija,16-24,ženske,pred več kot letom ali nikoli,43
2015,Slovenija,25-54,moški,pred več kot letom ali nikoli,40
2015,Slovenija,25-54,ženske,pred več kot letom ali nikoli,44
2015,Slovenija,55-74,moški,pred več kot letom ali nikoli,36
2015,Slovenija,55-74,ženske,pred več kot letom ali nikoli,30
2015,Slovaška,skupaj,skupaj,pred več kot letom ali nikoli,34
2015,Slovaška,16-24,skupaj,pred več kot letom ali nikoli,32
2015,Slovaška,25-54,skupaj,pred več kot letom ali nikoli,33
2015,Slovaška,55-74,skupaj,pred več kot letom ali nikoli,38
2015,Slovaška,16-24,moški,pred več kot letom ali nikoli,32
2015,Slovaška,16-24,ženske,pred več kot letom ali nikoli,32
2015,Slovaška,25-54,moški,pred več kot letom ali nikoli,35
2015,Slovaška,25-54,ženske,pred več kot letom ali nikoli,30
2015,Slovaška,55-74,moški,pred več kot letom ali nikoli,41
2015,Slovaška,55-74,ženske,pred več kot letom ali nikoli,36
2015,Finska,skupaj,skupaj,pred več kot letom ali nikoli,25
2015,Finska,16-24,skupaj,pred več kot letom ali nikoli,13
2015,Finska,25-54,skupaj,pred več kot letom ali nikoli,16
2015,Finska,55-74,skupaj,pred več kot letom ali nikoli,43
2015,Finska,16-24,moški,pred več kot letom ali nikoli,11
2015,Finska,16-24,ženske,pred več kot letom ali nikoli,15
2015,Finska,25-54,moški,pred več kot letom ali nikoli,18
2015,Finska,25-54,ženske,pred več kot letom ali nikoli,14
2015,Finska,55-74,moški,pred več kot letom ali nikoli,41
2015,Finska,55-74,ženske,pred več kot letom ali nikoli,45
2015,Švedska,skupaj,skupaj,pred več kot letom ali nikoli,21
2015,Švedska,16-24,skupaj,pred več kot letom ali nikoli,15
2015,Švedska,25-54,skupaj,pred več kot letom ali nikoli,14
2015,Švedska,55-74,skupaj,pred več kot letom ali nikoli,34
2015,Švedska,16-24,moški,pred več kot letom ali nikoli,20
2015,Švedska,16-24,ženske,pred več kot letom ali nikoli,9
2015,Švedska,25-54,moški,pred več kot letom ali nikoli,16
2015,Švedska,25-54,ženske,pred več kot letom ali nikoli,13
2015,Švedska,55-74,moški,pred več kot letom ali nikoli,33
2015,Švedska,55-74,ženske,pred več kot letom ali nikoli,36
2016,EU28,skupaj,skupaj,v zadnjih 3. mesecih,45
2016,EU28,16-24,skupaj,v zadnjih 3. mesecih,54
2016,EU28,25-54,skupaj,v zadnjih 3. mesecih,53
2016,EU28,55-74,skupaj,v zadnjih 3. mesecih,28
2016,EU28,16-24,moški,v zadnjih 3. mesecih,54
2016,EU28,16-24,ženske,v zadnjih 3. mesecih,55
2016,EU28,25-54,moški,v zadnjih 3. mesecih,54
2016,EU28,25-54,ženske,v zadnjih 3. mesecih,53
2016,EU28,55-74,moški,v zadnjih 3. mesecih,31
2016,EU28,55-74,ženske,v zadnjih 3. mesecih,24
2016,Belgija,skupaj,skupaj,v zadnjih 3. mesecih,46
2016,Belgija,16-24,skupaj,v zadnjih 3. mesecih,53
2016,Belgija,25-54,skupaj,v zadnjih 3. mesecih,55
2016,Belgija,55-74,skupaj,v zadnjih 3. mesecih,27
2016,Belgija,16-24,moški,v zadnjih 3. mesecih,52
2016,Belgija,16-24,ženske,v zadnjih 3. mesecih,55
2016,Belgija,25-54,moški,v zadnjih 3. mesecih,55
2016,Belgija,25-54,ženske,v zadnjih 3. mesecih,56
2016,Belgija,55-74,moški,v zadnjih 3. mesecih,31
2016,Belgija,55-74,ženske,v zadnjih 3. mesecih,22
2016,Bolgarija,skupaj,skupaj,v zadnjih 3. mesecih,11
2016,Bolgarija,16-24,skupaj,v zadnjih 3. mesecih,22
2016,Bolgarija,25-54,skupaj,v zadnjih 3. mesecih,15
2016,Bolgarija,55-74,skupaj,v zadnjih 3. mesecih,2
2016,Bolgarija,16-24,moški,v zadnjih 3. mesecih,21
2016,Bolgarija,16-24,ženske,v zadnjih 3. mesecih,23
2016,Bolgarija,25-54,moški,v zadnjih 3. mesecih,14
2016,Bolgarija,25-54,ženske,v zadnjih 3. mesecih,15
2016,Bolgarija,55-74,moški,v zadnjih 3. mesecih,2
2016,Bolgarija,55-74,ženske,v zadnjih 3. mesecih,2
