leto,država,starostna skupina,spol,vrsta blaga,odstotek
2014,Litva,25-54,skupaj,potovalne in počitniške nastanitve,26
2014,Litva,25-54,skupaj,zdravila,11
2014,Litva,25-54,skupaj,telekomunikacijske storitve,23
2014,Litva,25-54,skupaj,drugo,1
2015,Litva,25-54,skupaj,hrana / živila,26
2015,Litva,25-54,skupaj,oprema doma,43
2015,Litva,25-54,skupaj,oblačila / športna oprema,49
2015,Litva,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,17
2015,Litva,25-54,skupaj,računalniška strojna oprema,12
2015,Litva,25-54,skupaj,elektronska oprema,23
2015,Litva,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,12
2015,Litva,25-54,skupaj,vstopnice za prireditve,34
2015,Litva,25-54,skupaj,potovalne in počitniške nastanitve,22
2015,Litva,25-54,skupaj,zdravila,19
2015,Litva,25-54,skupaj,telekomunikacijske storitve,15
2015,Litva,25-54,skupaj,drugo,1
2016,Litva,25-54,skupaj,hrana / živila,29
2016,Litva,25-54,skupaj,oprema doma,48
2016,Litva,25-54,skupaj,oblačila / športna oprema,58
2016,Litva,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,23
2016,Litva,25-54,skupaj,računalniška strojna oprema,15
2016,Litva,25-54,skupaj,elektronska oprema,24
2016,Litva,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2016,Litva,25-54,skupaj,vstopnice za prireditve,46
2016,Litva,25-54,skupaj,potovalne in počitniške nastanitve,28
2016,Litva,25-54,skupaj,zdravila,17
2016,Litva,25-54,skupaj,telekomunikacijske storitve,22
2016,Litva,25-54,skupaj,drugo,4
2017,Litva,25-54,skupaj,hrana / živila,33
2017,Litva,25-54,skupaj,oprema doma,46
2017,Litva,25-54,skupaj,oblačila / športna oprema,56
2017,Litva,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,27
2017,Litva,25-54,skupaj,računalniška strojna oprema,15
2017,Litva,25-54,skupaj,elektronska oprema,27
2017,Litva,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2017,Litva,25-54,skupaj,vstopnice za prireditve,44
2017,Litva,25-54,skupaj,potovalne in počitniške nastanitve,33
2017,Litva,25-54,skupaj,zdravila,16
2017,Litva,25-54,skupaj,telekomunikacijske storitve,23
2017,Litva,25-54,skupaj,drugo,4
2018,Litva,25-54,skupaj,hrana / živila,37
2018,Litva,25-54,skupaj,oprema doma,47
2018,Litva,25-54,skupaj,oblačila / športna oprema,55
2018,Litva,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,28
2018,Litva,25-54,skupaj,računalniška strojna oprema,15
2018,Litva,25-54,skupaj,elektronska oprema,23
2018,Litva,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2018,Litva,25-54,skupaj,vstopnice za prireditve,44
2018,Litva,25-54,skupaj,potovalne in počitniške nastanitve,49
2018,Litva,25-54,skupaj,zdravila,19
2018,Litva,25-54,skupaj,telekomunikacijske storitve,24
2018,Litva,25-54,skupaj,drugo,1
2019,Litva,25-54,skupaj,hrana / živila,37
2019,Litva,25-54,skupaj,oprema doma,47
2019,Litva,25-54,skupaj,oblačila / športna oprema,59
2019,Litva,25-54,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,27
2019,Litva,25-54,skupaj,računalniška strojna oprema,15
2019,Litva,25-54,skupaj,elektronska oprema,25
2019,Litva,25-54,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2019,Litva,25-54,skupaj,vstopnice za prireditve,44
2019,Litva,25-54,skupaj,potovalne in počitniške nastanitve,49
2019,Litva,25-54,skupaj,zdravila,18
2019,Litva,25-54,skupaj,telekomunikacijske storitve,20
2019,Litva,25-54,skupaj,drugo,3
2010,Litva,55-74,skupaj,hrana / živila,NA
2010,Litva,55-74,skupaj,oprema doma,NA
2010,Litva,55-74,skupaj,oblačila / športna oprema,NA
2010,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,NA
2010,Litva,55-74,skupaj,računalniška strojna oprema,NA
2010,Litva,55-74,skupaj,elektronska oprema,NA
2010,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2010,Litva,55-74,skupaj,vstopnice za prireditve,NA
2010,Litva,55-74,skupaj,potovalne in počitniške nastanitve,NA
2010,Litva,55-74,skupaj,zdravila,NA
2010,Litva,55-74,skupaj,telekomunikacijske storitve,NA
2010,Litva,55-74,skupaj,drugo,NA
2011,Litva,55-74,skupaj,hrana / živila,11
2011,Litva,55-74,skupaj,oprema doma,29
2011,Litva,55-74,skupaj,oblačila / športna oprema,14
2011,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,21
2011,Litva,55-74,skupaj,računalniška strojna oprema,6
2011,Litva,55-74,skupaj,elektronska oprema,19
2011,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,12
2011,Litva,55-74,skupaj,vstopnice za prireditve,25
2011,Litva,55-74,skupaj,potovalne in počitniške nastanitve,28
2011,Litva,55-74,skupaj,zdravila,7
2011,Litva,55-74,skupaj,telekomunikacijske storitve,12
2011,Litva,55-74,skupaj,drugo,1
2012,Litva,55-74,skupaj,hrana / živila,8
2012,Litva,55-74,skupaj,oprema doma,31
2012,Litva,55-74,skupaj,oblačila / športna oprema,17
2012,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,23
2012,Litva,55-74,skupaj,računalniška strojna oprema,7
2012,Litva,55-74,skupaj,elektronska oprema,21
2012,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,9
2012,Litva,55-74,skupaj,vstopnice za prireditve,40
2012,Litva,55-74,skupaj,potovalne in počitniške nastanitve,22
2012,Litva,55-74,skupaj,zdravila,7
2012,Litva,55-74,skupaj,telekomunikacijske storitve,16
2012,Litva,55-74,skupaj,drugo,1
2013,Litva,55-74,skupaj,hrana / živila,9
2013,Litva,55-74,skupaj,oprema doma,35
2013,Litva,55-74,skupaj,oblačila / športna oprema,25
2013,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,14
2013,Litva,55-74,skupaj,računalniška strojna oprema,2
2013,Litva,55-74,skupaj,elektronska oprema,17
2013,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,9
2013,Litva,55-74,skupaj,vstopnice za prireditve,34
2013,Litva,55-74,skupaj,potovalne in počitniške nastanitve,19
2013,Litva,55-74,skupaj,zdravila,17
2013,Litva,55-74,skupaj,telekomunikacijske storitve,20
2013,Litva,55-74,skupaj,drugo,3
2014,Litva,55-74,skupaj,hrana / živila,15
2014,Litva,55-74,skupaj,oprema doma,38
2014,Litva,55-74,skupaj,oblačila / športna oprema,30
2014,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,20
2014,Litva,55-74,skupaj,računalniška strojna oprema,6
2014,Litva,55-74,skupaj,elektronska oprema,16
2014,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,16
2014,Litva,55-74,skupaj,vstopnice za prireditve,39
2014,Litva,55-74,skupaj,potovalne in počitniške nastanitve,25
2014,Litva,55-74,skupaj,zdravila,11
2014,Litva,55-74,skupaj,telekomunikacijske storitve,26
2014,Litva,55-74,skupaj,drugo,1
2015,Litva,55-74,skupaj,hrana / živila,18
2015,Litva,55-74,skupaj,oprema doma,45
2015,Litva,55-74,skupaj,oblačila / športna oprema,35
2015,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,13
2015,Litva,55-74,skupaj,računalniška strojna oprema,8
2015,Litva,55-74,skupaj,elektronska oprema,24
2015,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,9
2015,Litva,55-74,skupaj,vstopnice za prireditve,29
2015,Litva,55-74,skupaj,potovalne in počitniške nastanitve,21
2015,Litva,55-74,skupaj,zdravila,22
2015,Litva,55-74,skupaj,telekomunikacijske storitve,11
2015,Litva,55-74,skupaj,drugo,2
2016,Litva,55-74,skupaj,hrana / živila,23
2016,Litva,55-74,skupaj,oprema doma,49
2016,Litva,55-74,skupaj,oblačila / športna oprema,30
2016,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,17
2016,Litva,55-74,skupaj,računalniška strojna oprema,11
2016,Litva,55-74,skupaj,elektronska oprema,18
2016,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2016,Litva,55-74,skupaj,vstopnice za prireditve,29
2016,Litva,55-74,skupaj,potovalne in počitniške nastanitve,21
2016,Litva,55-74,skupaj,zdravila,20
2016,Litva,55-74,skupaj,telekomunikacijske storitve,11
2016,Litva,55-74,skupaj,drugo,5
2017,Litva,55-74,skupaj,hrana / živila,21
2017,Litva,55-74,skupaj,oprema doma,45
2017,Litva,55-74,skupaj,oblačila / športna oprema,32
2017,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,15
2017,Litva,55-74,skupaj,računalniška strojna oprema,7
2017,Litva,55-74,skupaj,elektronska oprema,15
2017,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2017,Litva,55-74,skupaj,vstopnice za prireditve,32
2017,Litva,55-74,skupaj,potovalne in počitniške nastanitve,21
2017,Litva,55-74,skupaj,zdravila,19
2017,Litva,55-74,skupaj,telekomunikacijske storitve,14
2017,Litva,55-74,skupaj,drugo,4
2018,Litva,55-74,skupaj,hrana / živila,19
2018,Litva,55-74,skupaj,oprema doma,40
2018,Litva,55-74,skupaj,oblačila / športna oprema,32
2018,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,19
2018,Litva,55-74,skupaj,računalniška strojna oprema,8
2018,Litva,55-74,skupaj,elektronska oprema,16
2018,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2018,Litva,55-74,skupaj,vstopnice za prireditve,33
2018,Litva,55-74,skupaj,potovalne in počitniške nastanitve,31
2018,Litva,55-74,skupaj,zdravila,24
2018,Litva,55-74,skupaj,telekomunikacijske storitve,16
2018,Litva,55-74,skupaj,drugo,2
2019,Litva,55-74,skupaj,hrana / živila,21
2019,Litva,55-74,skupaj,oprema doma,45
2019,Litva,55-74,skupaj,oblačila / športna oprema,32
2019,Litva,55-74,skupaj,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,16
2019,Litva,55-74,skupaj,računalniška strojna oprema,6
2019,Litva,55-74,skupaj,elektronska oprema,15
2019,Litva,55-74,skupaj,delnice / zavarovanje / druge finančne storitve,NA
2019,Litva,55-74,skupaj,vstopnice za prireditve,28
2019,Litva,55-74,skupaj,potovalne in počitniške nastanitve,29
2019,Litva,55-74,skupaj,zdravila,25
2019,Litva,55-74,skupaj,telekomunikacijske storitve,15
2019,Litva,55-74,skupaj,drugo,2
2010,Litva,16-24,moški,hrana / živila,8
2010,Litva,16-24,moški,oprema doma,14
2010,Litva,16-24,moški,oblačila / športna oprema,29
2010,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,47
2010,Litva,16-24,moški,računalniška strojna oprema,11
2010,Litva,16-24,moški,elektronska oprema,23
2010,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,2
2010,Litva,16-24,moški,vstopnice za prireditve,40
2010,Litva,16-24,moški,potovalne in počitniške nastanitve,17
2010,Litva,16-24,moški,zdravila,2
2010,Litva,16-24,moški,telekomunikacijske storitve,28
2010,Litva,16-24,moški,drugo,1
2011,Litva,16-24,moški,hrana / živila,6
2011,Litva,16-24,moški,oprema doma,11
2011,Litva,16-24,moški,oblačila / športna oprema,30
2011,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,46
2011,Litva,16-24,moški,računalniška strojna oprema,16
2011,Litva,16-24,moški,elektronska oprema,26
2011,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,5
2011,Litva,16-24,moški,vstopnice za prireditve,32
2011,Litva,16-24,moški,potovalne in počitniške nastanitve,7
2011,Litva,16-24,moški,zdravila,0
2011,Litva,16-24,moški,telekomunikacijske storitve,22
2011,Litva,16-24,moški,drugo,0
2012,Litva,16-24,moški,hrana / živila,5
2012,Litva,16-24,moški,oprema doma,15
2012,Litva,16-24,moški,oblačila / športna oprema,36
2012,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,43
2012,Litva,16-24,moški,računalniška strojna oprema,15
2012,Litva,16-24,moški,elektronska oprema,24
2012,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,8
2012,Litva,16-24,moški,vstopnice za prireditve,36
2012,Litva,16-24,moški,potovalne in počitniške nastanitve,10
2012,Litva,16-24,moški,zdravila,4
2012,Litva,16-24,moški,telekomunikacijske storitve,19
2012,Litva,16-24,moški,drugo,0
2013,Litva,16-24,moški,hrana / živila,7
2013,Litva,16-24,moški,oprema doma,16
2013,Litva,16-24,moški,oblačila / športna oprema,51
2013,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,43
2013,Litva,16-24,moški,računalniška strojna oprema,15
2013,Litva,16-24,moški,elektronska oprema,22
2013,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,8
2013,Litva,16-24,moški,vstopnice za prireditve,39
2013,Litva,16-24,moški,potovalne in počitniške nastanitve,14
2013,Litva,16-24,moški,zdravila,5
2013,Litva,16-24,moški,telekomunikacijske storitve,28
2013,Litva,16-24,moški,drugo,1
2014,Litva,16-24,moški,hrana / živila,8
2014,Litva,16-24,moški,oprema doma,15
2014,Litva,16-24,moški,oblačila / športna oprema,60
2014,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,43
2014,Litva,16-24,moški,računalniška strojna oprema,24
2014,Litva,16-24,moški,elektronska oprema,22
2014,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,10
2014,Litva,16-24,moški,vstopnice za prireditve,46
2014,Litva,16-24,moški,potovalne in počitniške nastanitve,17
2014,Litva,16-24,moški,zdravila,8
2014,Litva,16-24,moški,telekomunikacijske storitve,26
2014,Litva,16-24,moški,drugo,1
2015,Litva,16-24,moški,hrana / živila,9
2015,Litva,16-24,moški,oprema doma,41
2015,Litva,16-24,moški,oblačila / športna oprema,51
2015,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,22
2015,Litva,16-24,moški,računalniška strojna oprema,35
2015,Litva,16-24,moški,elektronska oprema,33
2015,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,4
2015,Litva,16-24,moški,vstopnice za prireditve,33
2015,Litva,16-24,moški,potovalne in počitniške nastanitve,13
2015,Litva,16-24,moški,zdravila,11
2015,Litva,16-24,moški,telekomunikacijske storitve,15
2015,Litva,16-24,moški,drugo,0
2016,Litva,16-24,moški,hrana / živila,9
2016,Litva,16-24,moški,oprema doma,22
2016,Litva,16-24,moški,oblačila / športna oprema,72
2016,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,26
2016,Litva,16-24,moški,računalniška strojna oprema,23
2016,Litva,16-24,moški,elektronska oprema,32
2016,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,NA
2016,Litva,16-24,moški,vstopnice za prireditve,38
2016,Litva,16-24,moški,potovalne in počitniške nastanitve,12
2016,Litva,16-24,moški,zdravila,10
2016,Litva,16-24,moški,telekomunikacijske storitve,21
2016,Litva,16-24,moški,drugo,3
2017,Litva,16-24,moški,hrana / živila,11
2017,Litva,16-24,moški,oprema doma,29
2017,Litva,16-24,moški,oblačila / športna oprema,59
2017,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,32
2017,Litva,16-24,moški,računalniška strojna oprema,30
2017,Litva,16-24,moški,elektronska oprema,33
2017,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,NA
2017,Litva,16-24,moški,vstopnice za prireditve,36
2017,Litva,16-24,moški,potovalne in počitniške nastanitve,16
2017,Litva,16-24,moški,zdravila,7
2017,Litva,16-24,moški,telekomunikacijske storitve,18
2017,Litva,16-24,moški,drugo,2
2018,Litva,16-24,moški,hrana / živila,12
2018,Litva,16-24,moški,oprema doma,34
2018,Litva,16-24,moški,oblačila / športna oprema,49
2018,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,21
2018,Litva,16-24,moški,računalniška strojna oprema,28
2018,Litva,16-24,moški,elektronska oprema,31
2018,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,NA
2018,Litva,16-24,moški,vstopnice za prireditve,36
2018,Litva,16-24,moški,potovalne in počitniške nastanitve,40
2018,Litva,16-24,moški,zdravila,7
2018,Litva,16-24,moški,telekomunikacijske storitve,19
2018,Litva,16-24,moški,drugo,3
2019,Litva,16-24,moški,hrana / živila,13
2019,Litva,16-24,moški,oprema doma,35
2019,Litva,16-24,moški,oblačila / športna oprema,53
2019,Litva,16-24,moški,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,32
2019,Litva,16-24,moški,računalniška strojna oprema,30
2019,Litva,16-24,moški,elektronska oprema,30
2019,Litva,16-24,moški,delnice / zavarovanje / druge finančne storitve,NA
2019,Litva,16-24,moški,vstopnice za prireditve,39
2019,Litva,16-24,moški,potovalne in počitniške nastanitve,41
2019,Litva,16-24,moški,zdravila,6
2019,Litva,16-24,moški,telekomunikacijske storitve,9
2019,Litva,16-24,moški,drugo,1
2010,Litva,16-24,ženske,hrana / živila,8
2010,Litva,16-24,ženske,oprema doma,15
2010,Litva,16-24,ženske,oblačila / športna oprema,38
2010,Litva,16-24,ženske,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,40
2010,Litva,16-24,ženske,računalniška strojna oprema,2
2010,Litva,16-24,ženske,elektronska oprema,8
2010,Litva,16-24,ženske,delnice / zavarovanje / druge finančne storitve,3
2010,Litva,16-24,ženske,vstopnice za prireditve,44
2010,Litva,16-24,ženske,potovalne in počitniške nastanitve,19
2010,Litva,16-24,ženske,zdravila,1
2010,Litva,16-24,ženske,telekomunikacijske storitve,15
2010,Litva,16-24,ženske,drugo,1
2011,Litva,16-24,ženske,hrana / živila,16
2011,Litva,16-24,ženske,oprema doma,18
2011,Litva,16-24,ženske,oblačila / športna oprema,49
2011,Litva,16-24,ženske,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,32
2011,Litva,16-24,ženske,računalniška strojna oprema,4
2011,Litva,16-24,ženske,elektronska oprema,6
2011,Litva,16-24,ženske,delnice / zavarovanje / druge finančne storitve,3
2011,Litva,16-24,ženske,vstopnice za prireditve,34
2011,Litva,16-24,ženske,potovalne in počitniške nastanitve,12
2011,Litva,16-24,ženske,zdravila,2
2011,Litva,16-24,ženske,telekomunikacijske storitve,16
2011,Litva,16-24,ženske,drugo,1
2012,Litva,16-24,ženske,hrana / živila,14
2012,Litva,16-24,ženske,oprema doma,21
2012,Litva,16-24,ženske,oblačila / športna oprema,55
2012,Litva,16-24,ženske,filmi / glasba / knjige / revije / gradiva za e-učenje / računalniška programska oprema,35
2012,Litva,16-24,ženske,računalniška strojna oprema,4
2012,Litva,16-24,ženske,elektronska oprema,8
2012,Litva,16-24,ženske,delnice / zavarovanje / druge finančne storitve,7
